id,headshot,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCountry,firstName.default,lastName.default,birthCity.default,birthStateProvince.default,birthCity.cs,birthCity.de,birthCity.fi,birthCity.fr,birthCity.sk,birthCity.sv,lastName.cs,lastName.sk,headingPosition,fullName,season,team_abbr,lastName.sv,firstName.cs,firstName.sk,lastName.de,lastName.es,lastName.fi,firstName.fi,lastName.fr,firstName.de,firstName.es,firstName.sv,firstName.fr,fullName.1,fullName.2,fullName.3,fullName.4,fullName.5,fullName.6
8468505,https://assets.nhle.com/mugs/nhl/20132014/BUF/8468505.png,9.0,C,L,72,193,183,88,1982-08-19,CAN,Steve,Ott,Summerside,PE,,,,,,,,,F,STEVE OTT,20132014,BUF,,,,,,,,,,,,,,,,,,
8471331,https://assets.nhle.com/mugs/nhl/20132014/BUF/8471331.png,12.0,C,L,72,190,183,86,1986-03-12,USA,Kevin,Porter,Detroit,MI,,,,,,,,,F,KEVIN PORTER,20132014,BUF,,,,,,,,,,,,,,,,,,
8473722,https://assets.nhle.com/mugs/nhl/20132014/BUF/8473722.png,32.0,L,L,80,260,203,118,1982-09-26,CAN,John,Scott,Edmonton,AB,,,,,,,,,F,JOHN SCOTT,20132014,BUF,,,,,,,,,,,,,,,,,,
8471226,https://assets.nhle.com/mugs/nhl/20132014/BUF/8471226.png,21.0,R,R,74,215,188,98,1985-10-30,USA,Drew,Stafford,Milwaukee,WI,,,,,,,,,F,DREW STAFFORD,20132014,BUF,,,,,,,,,,,,,,,,,,
8473485,https://assets.nhle.com/mugs/nhl/20132014/BUF/8473485.png,80.0,R,R,74,242,188,110,1987-10-30,CAN,Chris,Stewart,Toronto,ON,,,,,,,,,F,CHRIS STEWART,20132014,BUF,,,,,,,,,,,,,,,,,,
8474130,https://assets.nhle.com/mugs/nhl/20132014/BUF/8474130.png,78.0,R,R,72,192,183,87,1989-07-25,USA,Corey,Tropp,Grosse Pointe Woods,MI,,,,,,,,,F,COREY TROPP,20132014,BUF,,,,,,,,,,,,,,,,,,
8470598,https://assets.nhle.com/mugs/nhl/20132014/BUF/8470598.png,26.0,L,R,74,214,188,97,1984-01-19,AUT,Thomas,Vanek,Vienna,,,,,Vienne,Viedeň,Wien,,,F,THOMAS VANEK,20132014,BUF,,,,,,,,,,,,,,,,,,
8475321,https://assets.nhle.com/mugs/nhl/20132014/BUF/8475321.png,84.0,C,L,70,193,178,88,1990-12-04,CAN,Phil,Varone,Vaughan,ON,,,,,,,,,F,PHIL VARONE,20132014,BUF,,,,,,,,,,,,,,,,,,
8469555,https://assets.nhle.com/mugs/nhl/20132014/BUF/8469555.png,10.0,D,L,74,201,188,91,1982-07-06,DEU,Christian,Ehrhoff,Moers,,,,,,,,,,D,CHRISTIAN EHRHOFF,20132014,BUF,,,,,,,,,,,,,,,,,,
8473571,https://assets.nhle.com/mugs/nhl/20132014/BUF/8473571.png,4.0,D,R,73,195,185,88,1988-02-25,USA,Jamie,McBain,Edina,MN,,,,,,,,,D,JAMIE MCBAIN,20132014,BUF,,,,,,,,,,,,,,,,,,
8476931,https://assets.nhle.com/mugs/nhl/20132014/BUF/8476931.png,19.0,D,L,73,204,185,93,1993-10-12,USA,Jake,McCabe,Eau Claire,WI,,,,,,,,,D,JAKE MCCABE,20132014,BUF,,,,,,,,,,,,,,,,,,
8475188,https://assets.nhle.com/mugs/nhl/20132014/BUF/8475188.png,44.0,D,L,76,215,193,98,1991-01-21,CAN,Brayden,McNabb,Davidson,SK,,,,,,,,,D,BRAYDEN MCNABB,20132014,BUF,,,,,,,,,,,,,,,,,,
8474574,https://assets.nhle.com/mugs/nhl/20132014/BUF/8474574.png,57.0,D,R,80,229,203,104,1990-02-01,USA,Tyler,Myers,Houston,TX,,,,,,,,,D,TYLER MYERS,20132014,BUF,,,,,,,,,,,,,,,,,,
8475796,https://assets.nhle.com/mugs/nhl/20132014/BUF/8475796.png,13.0,D,R,73,205,185,93,1992-01-11,CAN,Mark,Pysyk,Sherwood Park,AB,,,,,,,,,D,MARK PYSYK,20132014,BUF,,,,,,,,,,,,,,,,,,
8477499,https://assets.nhle.com/mugs/nhl/20132014/BUF/8477499.png,55.0,D,R,76,221,193,100,1994-10-27,FIN,Rasmus,Ristolainen,Turku,,,,,,,Åbo,,,D,RASMUS RISTOLAINEN,20132014,BUF,,,,,,,,,,,,,,,,,,
8477244,https://assets.nhle.com/mugs/nhl/20132014/BUF/8477244.png,5.0,D,R,71,191,180,87,1990-05-07,USA,Chad,Ruhwedel,San Diego,CA,,,,,,,,,D,CHAD RUHWEDEL,20132014,BUF,,,,,,,,,,,,,,,,,,
8470685,https://assets.nhle.com/mugs/nhl/20132014/BUF/8470685.png,52.0,D,L,73,198,185,90,1984-05-30,DEU,Alexander,Sulzer,Kaufbeuren,,,,,,,,,,D,ALEXANDER SULZER,20132014,BUF,,,,,,,,,,,,,,,,,,
8466182,https://assets.nhle.com/mugs/nhl/20132014/BUF/8466182.png,20.0,D,L,76,209,193,95,1979-01-10,SWE,Henrik,Tallinder,Stockholm,,,,Tukholma,,,,,,D,HENRIK TALLINDER,20132014,BUF,,,,,,,,,,,,,,,,,,
8473426,https://assets.nhle.com/mugs/nhl/20132014/BUF/8473426.png,6.0,D,L,74,217,188,98,1987-12-16,USA,Mike,Weber,Pittsburgh,PA,,,,,,,,,D,MIKE WEBER,20132014,BUF,,,,,,,,,,,,,,,,,,
8477507,https://assets.nhle.com/mugs/nhl/20132014/BUF/8477507.png,51.0,D,L,78,248,198,112,1995-04-16,RUS,Nikita,Zadorov,Moscow,,Moskva,Moskau,Moskova,Moscou,Moskva,Moskva,,,D,NIKITA ZADOROV,20132014,BUF,,,,,,,,,,,,,,,,,,
8473523,https://assets.nhle.com/mugs/nhl/20132014/BUF/8473523.png,1.0,G,L,70,175,178,79,1988-06-25,SWE,Jhonas,Enroth,Stockholm,,,,Tukholma,,,,,,G,JHONAS ENROTH,20132014,BUF,,,,,,,,,,,,,,,,,,
8475252,https://assets.nhle.com/mugs/nhl/20132014/BUF/8475252.png,31.0,G,L,74,179,188,81,1990-03-07,CAN,Matt,Hackett,London,ON,,,,,Londýn,,,,G,MATT HACKETT,20132014,BUF,,,,,,,,,,,,,,,,,,
8475303,https://assets.nhle.com/mugs/nhl/20132014/BUF/8475303.png,49.0,G,L,78,206,198,93,1990-05-01,USA,Connor,Knapp,York,NY,,,,,,,,,G,CONNOR KNAPP,20132014,BUF,,,,,,,,,,,,,,,,,,
8476319,https://assets.nhle.com/mugs/nhl/20132014/BUF/8476319.png,50.0,G,L,77,189,196,86,1991-08-08,CAN,Nathan,Lieuwen,Abbotsford,BC,,,,,,,,,G,NATHAN LIEUWEN,20132014,BUF,,,,,,,,,,,,,,,,,,
8468011,https://assets.nhle.com/mugs/nhl/20132014/BUF/8468011.png,30.0,G,L,74,170,188,77,1980-07-17,USA,Ryan,Miller,East Lansing,MI,,,,,,,,,G,RYAN MILLER,20132014,BUF,,,,,,,,,,,,,,,,,,
8473607,https://assets.nhle.com/mugs/nhl/20132014/BUF/8473607.png,34.0,G,L,73,209,185,95,1988-03-23,CZE,Michal,Neuvirth,Ústí nad Labem,,,,,,,,,,G,MICHAL NEUVIRTH,20132014,BUF,,,,,,,,,,,,,,,,,,
8469779,https://assets.nhle.com/mugs/nhl/20132014/STL/8469779.png,15.0,C,L,68,171,173,78,1978-11-06,USA,Keith,Aucoin,Waltham,MA,,,,,,,,,F,KEITH AUCOIN,20132014,STL,,,,,,,,,,,,,,,,,,
8470655,https://assets.nhle.com/mugs/nhl/20132014/STL/8470655.png,42.0,C,R,75,215,191,98,1984-05-01,USA,David,Backes,Minneapolis,MN,,,,,,,,,F,DAVID BACKES,20132014,STL,,,,,,,,,,,,,,,,,,
8473534,https://assets.nhle.com/mugs/nhl/20132014/STL/8473534.png,21.0,C,L,76,215,193,98,1988-06-02,SWE,Patrik,Berglund,Västerås,,,,,,,,,,F,PATRIK BERGLUND,20132014,STL,,,,,,,,,,,,,,,,,,
8471490,https://assets.nhle.com/mugs/nhl/20132014/STL/8471490.png,79.0,R,R,75,209,191,95,1985-07-15,CAN,Adam,Cracknell,Prince Albert,SK,,,,,,,,,F,ADAM CRACKNELL,20132014,STL,,,,,,,,,,,,,,,,,,
8476436,https://assets.nhle.com/mugs/nhl/20132014/STL/8476436.png,23.0,R,L,74,216,188,98,1993-03-23,RUS,Dmitrij,Jaskin,Omsk,,,,,,,,Jaškin,Jaškin,F,DMITRIJ JASKIN,20132014,STL,,,,,,,,,,,,,,,,,,
8470654,https://assets.nhle.com/mugs/nhl/20132014/STL/8470654.png,40.0,C,R,74,215,188,98,1985-03-29,CAN,Maxim,Lapierre,Saint-Léonard,QC,,,,,,,,,F,MAXIM LAPIERRE,20132014,STL,,,,,,,,,,,,,,,,,,
8466160,https://assets.nhle.com/mugs/nhl/20132014/STL/8466160.png,10.0,L,L,71,212,180,96,1979-01-16,CAN,Brenden,Morrow,Carlyle,SK,,,,,,,,,F,BRENDEN MORROW,20132014,STL,,,,,,,,,,,,,,,,,,
8471698,https://assets.nhle.com/mugs/nhl/20132014/STL/8471698.png,74.0,R,R,72,187,183,85,1986-12-23,USA,T.J.,Oshie,Everett,WA,,,,,,,,,F,T.J. OSHIE,20132014,STL,,,,,,,,,,,,,,,,,,
8468505,https://assets.nhle.com/mugs/nhl/20132014/STL/8468505.png,9.0,C,L,72,193,183,88,1982-08-19,CAN,Steve,Ott,Summerside,PE,,,,,,,,,F,STEVE OTT,20132014,STL,,,,,,,,,,,,,,,,,,
8475175,https://assets.nhle.com/mugs/nhl/20132014/STL/8475175.png,56.0,L,L,75,206,191,93,1991-04-12,SWE,Magnus,Paajarvi,Norrkoping,,,,Norrköping,,,Norrköping,,,F,MAGNUS PAAJARVI,20132014,STL,Pääjärvi,,,,,,,,,,,,,,,,,
8470871,https://assets.nhle.com/mugs/nhl/20132014/STL/8470871.png,32.0,L,L,73,206,185,93,1984-05-29,CAN,Chris,Porter,Toronto,ON,,,,,,,,,F,CHRIS PORTER,20132014,STL,,,,,,,,,,,,,,,,,,
8476427,https://assets.nhle.com/mugs/nhl/20132014/STL/8476427.png,18.0,R,R,72,183,183,83,1993-02-05,CAN,Ty,Rattie,Calgary,AB,,,,,,,,,F,TY RATTIE,20132014,STL,,,,,,,,,,,,,,,,,,
8471817,https://assets.nhle.com/mugs/nhl/20132014/STL/8471817.png,75.0,R,R,74,225,188,102,1987-01-20,CAN,Ryan,Reaves,Winnipeg,MB,,,,,,,,,F,RYAN REAVES,20132014,STL,,,,,,,,,,,,,,,,,,
8469485,https://assets.nhle.com/mugs/nhl/20132014/STL/8469485.png,12.0,C,L,69,184,175,83,1983-05-04,CAN,Derek,Roy,Ottawa,ON,,,,,,,,,F,DEREK ROY,20132014,STL,,,,,,,,,,,,,,,,,,
8475768,https://assets.nhle.com/mugs/nhl/20132014/STL/8475768.png,17.0,L,L,70,185,178,84,1992-06-25,CAN,Jaden,Schwartz,Wilcox,SK,,,,,,,,,F,JADEN SCHWARTZ,20132014,STL,,,,,,,,,,,,,,,,,,
8471743,https://assets.nhle.com/mugs/nhl/20132014/STL/8471743.png,71.0,L,L,71,191,180,87,1987-07-02,CZE,Vladimir,Sobotka,Trebic,,Třebíč,,Třebíč ,,Třebíč,,,,F,VLADIMIR SOBOTKA,20132014,STL,,Vladimír,Vladimír,,,,,,,,,,VLADIMÍR SOBOTKA,,,,VLADIMÍR SOBOTKA,
8470257,https://assets.nhle.com/mugs/nhl/20132014/STL/8470257.png,20.0,L,L,72,211,183,96,1984-03-01,CAN,Alexander,Steen,Winnipeg,MB,,,,,,,,,F,ALEXANDER STEEN,20132014,STL,,,,,,,,,,,,,,,,,,
8473485,https://assets.nhle.com/mugs/nhl/20132014/STL/8473485.png,25.0,R,R,74,242,188,110,1987-10-30,CAN,Chris,Stewart,Toronto,ON,,,,,,,,,F,CHRIS STEWART,20132014,STL,,,,,,,,,,,,,,,,,,
8475765,https://assets.nhle.com/mugs/nhl/20132014/STL/8475765.png,91.0,R,L,73,228,185,103,1991-12-13,RUS,Vladimir,Tarasenko,Yaroslavl,,Jaroslavl,,Jaroslavl,,Jaroslavl,,,,F,VLADIMIR TARASENKO,20132014,STL,,,,,,,,,,,,,,,,,,
8470151,https://assets.nhle.com/mugs/nhl/20132014/STL/8470151.png,19.0,D,L,76,206,193,93,1983-09-27,CAN,Jay,Bouwmeester,Edmonton,AB,,,,,,,,,D,JAY BOUWMEESTER,20132014,STL,,,,,,,,,,,,,,,,,,
8469470,https://assets.nhle.com/mugs/nhl/20132014/STL/8469470.png,13.0,D,L,73,202,185,92,1983-01-27,CAN,Carlo,Colaiacovo,Toronto,ON,,,,,,,,,D,CARLO COLAIACOVO,20132014,STL,,,,,,,,,,,,,,,,,,
8474013,https://assets.nhle.com/mugs/nhl/20132014/STL/8474013.png,28.0,D,L,73,225,185,102,1989-02-21,USA,Ian,Cole,Ann Arbor,MI,,,,,,,,,D,IAN COLE,20132014,STL,,,,,,,,,,,,,,,,,,
8467890,https://assets.nhle.com/mugs/nhl/20132014/STL/8467890.png,5.0,D,L,72,203,183,92,1981-03-05,CAN,Barret,Jackman,Trail,BC,,,,,,,,,D,BARRET JACKMAN,20132014,STL,,,,,,,,,,,,,,,,,,
8467917,https://assets.nhle.com/mugs/nhl/20132014/STL/8467917.png,33.0,D,L,73,206,185,93,1980-08-03,USA,Jordan,Leopold,Golden Valley,MN,,,,,,,,,D,JORDAN LEOPOLD,20132014,STL,,,,,,,,,,,,,,,,,,
8474565,https://assets.nhle.com/mugs/nhl/20132014/STL/8474565.png,27.0,D,R,75,215,191,98,1990-01-18,CAN,Alex,Pietrangelo,King City,ON,,,,,,,,,D,ALEX PIETRANGELO,20132014,STL,,,,,,,,,,,,,,,,,,
8471392,https://assets.nhle.com/mugs/nhl/20132014/STL/8471392.png,46.0,D,R,74,240,188,109,1986-04-28,CZE,Roman,Polak,Ostrava,,,,,,,,Polák,Polák,D,ROMAN POLAK,20132014,STL,,,,,,,,,,,,,,,,,,
8474031,https://assets.nhle.com/mugs/nhl/20132014/STL/8474031.png,22.0,D,R,72,212,183,96,1989-01-29,USA,Kevin,Shattenkirk,New Rochelle,NY,,,,,,,,,D,KEVIN SHATTENKIRK,20132014,STL,,,,,,,,,,,,,,,,,,
8470880,https://assets.nhle.com/mugs/nhl/20132014/STL/8470880.png,1.0,G,L,74,221,188,100,1985-04-09,CAN,Brian,Elliott,Newmarket,ON,,,,,,,,,G,BRIAN ELLIOTT,20132014,STL,,,,,,,,,,,,,,,,,,
8470860,https://assets.nhle.com/mugs/nhl/20132014/STL/8470860.png,41.0,G,L,71,189,180,86,1985-05-13,SVK,Jaroslav,Halak,Bratislava,,,,,,,,Halák,Halák,G,JAROSLAV HALAK,20132014,STL,,,,,,,,,,,,,,,,,,
8468011,https://assets.nhle.com/mugs/nhl/20132014/STL/8468011.png,39.0,G,L,74,170,188,77,1980-07-17,USA,Ryan,Miller,East Lansing,MI,,,,,,,,,G,RYAN MILLER,20132014,STL,,,,,,,,,,,,,,,,,,
8467428,https://assets.nhle.com/mugs/nhl/20132014/FLA/8467428.png,21.0,R,L,74,225,188,102,1980-03-26,CAN,Krys,Barch,Hamilton,ON,,,,,,,,,F,KRYS BARCH,20132014,FLA,,,,,,,,,,,,,,,,,,
8477493,https://assets.nhle.com/mugs/nhl/20132014/FLA/8477493.png,16.0,C,L,75,215,191,98,1995-09-02,FIN,Aleksander,Barkov,Tampere,,,,,,,Tammerfors,,,F,ALEKSANDER BARKOV,20132014,FLA,,,,,,,,,,,,,,,,,,
8470176,https://assets.nhle.com/mugs/nhl/20132014/FLA/8470176.png,20.0,L,L,71,201,180,91,1984-02-08,FIN,Sean,Bergenheim,Helsinki,,Helsinky,,,,Helsinky,Helsingfors,,,F,SEAN BERGENHEIM,20132014,FLA,,,,,,,,,,,,,,,,,,
8475760,https://assets.nhle.com/mugs/nhl/20132014/FLA/8475760.png,27.0,C,R,78,209,198,95,1992-07-17,USA,Nick,Bjugstad,Minneapolis,MN,,,,,,,,,F,NICK BJUGSTAD,20132014,FLA,,,,,,,,,,,,,,,,,,
8468504,https://assets.nhle.com/mugs/nhl/20132014/FLA/8468504.png,24.0,R,R,72,199,183,90,1982-04-17,CAN,Brad,Boyes,Mississauga,ON,,,,,,,,,F,BRAD BOYES,20132014,FLA,,,,,,,,,,,,,,,,,,
8475637,https://assets.nhle.com/mugs/nhl/20132014/FLA/8475637.png,26.0,R,R,72,189,183,86,1987-04-26,USA,Bobby,Butler,Marlborough,MA,,,,,,,,,F,BOBBY BUTLER,20132014,FLA,,,,,,,,,,,,,,,,,,
8470156,https://assets.nhle.com/mugs/nhl/20132014/FLA/8470156.png,10.0,R,R,73,190,185,86,1983-04-03,USA,Joey,Crabb,Anchorage,AK,,,,,,,,,F,JOEY CRABB,20132014,FLA,,,,,,,,,,,,,,,,,,
8470039,https://assets.nhle.com/mugs/nhl/20132014/FLA/8470039.png,14.0,L,L,73,192,185,87,1984-05-16,CZE,Tomas,Fleischmann,Koprivnice,,Kopřivnice,,Kopřivnice,,Kopřivnice,,,,F,TOMAS FLEISCHMANN,20132014,FLA,,,,,,,,,,,,,,,,,,
8469473,https://assets.nhle.com/mugs/nhl/20132014/FLA/8469473.png,57.0,C,L,73,197,185,89,1983-08-24,DEU,Marcel,Goc,Calw,,,,,,,,,,F,MARCEL GOC,20132014,FLA,,,,,,,,,,,,,,,,,,
8467351,https://assets.nhle.com/mugs/nhl/20132014/FLA/8467351.png,23.0,C,L,71,200,180,91,1979-12-23,USA,Scott,Gomez,Anchorage,AK,,,,,,,,,F,SCOTT GOMEZ,20132014,FLA,,,,,,,,,,,,,,,,,,
8474625,https://assets.nhle.com/mugs/nhl/20132014/FLA/8474625.png,12.0,R,R,77,215,196,98,1989-11-21,USA,Jimmy,Hayes,Dorchester,MA,,,,,,,,,F,JIMMY HAYES,20132014,FLA,,,,,,,,,,,,,,,,,,
8475769,https://assets.nhle.com/mugs/nhl/20132014/FLA/8475769.png,42.0,C,L,74,189,188,86,1992-01-21,CAN,Quinton,Howden,Winnipeg,MB,,,,,,,,,F,QUINTON HOWDEN,20132014,FLA,,,,,,,,,,,,,,,,,,
8476456,https://assets.nhle.com/mugs/nhl/20132014/FLA/8476456.png,11.0,L,L,73,200,185,91,1993-06-04,CAN,Jonathan,Huberdeau,Saint-Jerome,QC,,,,Saint-Jérome,,,,,F,JONATHAN HUBERDEAU,20132014,FLA,,,,,,,,,,,,,,,,,,
8468518,https://assets.nhle.com/mugs/nhl/20132014/FLA/8468518.png,82.0,R,L,75,210,191,95,1982-02-05,SVK,Tomas,Kopecky,Ilava,,Iľava,,,,Iľava,,Kopecký,Kopecký,F,TOMAS KOPECKY,20132014,FLA,,,,,,,,,,,,,,,,,,
8473574,https://assets.nhle.com/mugs/nhl/20132014/FLA/8473574.png,18.0,C,L,76,231,193,105,1988-02-19,CAN,Shawn,Matthias,Mississauga,ON,,,,,,,,,F,SHAWN MATTHIAS,20132014,FLA,,,,,,,,,,,,,,,,,,
8475204,https://assets.nhle.com/mugs/nhl/20132014/FLA/8475204.png,73.0,C,L,73,180,185,82,1991-04-10,CAN,Brandon,Pirri,Toronto,ON,,,,,,,,,F,BRANDON PIRRI,20132014,FLA,,,,,,,,,,,,,,,,,,
8475213,https://assets.nhle.com/mugs/nhl/20132014/FLA/8475213.png,15.0,C,R,74,209,188,95,1991-01-29,USA,Drew,Shore,Denver,CO,,,,,,,,,F,DREW SHORE,20132014,FLA,,,,,,,,,,,,,,,,,,
8476389,https://assets.nhle.com/mugs/nhl/20132014/FLA/8476389.png,21.0,C,R,71,184,180,83,1993-07-11,USA,Vincent,Trocheck,Pittsburgh,PA,,,,,,,,,F,VINCENT TROCHECK,20132014,FLA,,,,,,,,,,,,,,,,,,
8470105,https://assets.nhle.com/mugs/nhl/20132014/FLA/8470105.png,19.0,L,L,72,200,183,91,1983-10-07,CAN,Scottie,Upshall,Fort McMurray,AB,,,,,,,,,F,SCOTTIE UPSHALL,20132014,FLA,,,,,,,,,,,,,,,,,,
8471346,https://assets.nhle.com/mugs/nhl/20132014/FLA/8471346.png,32.0,R,R,71,176,180,80,1986-05-13,CAN,Kris,Versteeg,Lethbridge,AB,,,,,,,,,F,KRIS VERSTEEG,20132014,FLA,,,,,,,,,,,,,,,,,,
8475253,https://assets.nhle.com/mugs/nhl/20132014/FLA/8475253.png,28.0,L,L,75,218,191,99,1991-03-16,CAN,Garrett,Wilson,Barrie,ON,,,,,,,,,F,GARRETT WILSON,20132014,FLA,,,,,,,,,,,,,,,,,,
8474498,https://assets.nhle.com/mugs/nhl/20132014/FLA/8474498.png,17.0,C,R,73,205,185,93,1983-10-04,CAN,Jesse,Winchester,Long Sault,ON,,,,,,,,,F,JESSE WINCHESTER,20132014,FLA,,,,,,,,,,,,,,,,,,
8466285,https://assets.nhle.com/mugs/nhl/20132014/FLA/8466285.png,51.0,D,L,70,192,178,87,1979-05-23,CAN,Brian,Campbell,Strathroy,ON,,,,,,,,,D,BRIAN CAMPBELL,20132014,FLA,,,,,,,,,,,,,,,,,,
8470104,https://assets.nhle.com/mugs/nhl/20132014/FLA/8470104.png,77.0,D,R,74,210,188,95,1983-01-10,USA,Tom,Gilbert,Bloomington,MN,,,,,,,,,D,TOM GILBERT,20132014,FLA,,,,,,,,,,,,,,,,,,
8475118,https://assets.nhle.com/mugs/nhl/20132014/FLA/8475118.png,97.0,D,R,73,199,185,90,1984-07-20,USA,Matt,Gilroy,North Bellmore,NY,,,,,,,,,D,MATT GILROY,20132014,FLA,,,,,,,,,,,,,,,,,,
8475790,https://assets.nhle.com/mugs/nhl/20132014/FLA/8475790.png,44.0,D,R,77,222,196,101,1992-01-07,CAN,Erik,Gudbranson,Ottawa,ON,,,,,,,,,D,ERIK GUDBRANSON,20132014,FLA,,,,,,,,,,,,,,,,,,
8460492,https://assets.nhle.com/mugs/nhl/20132014/FLA/8460492.png,55.0,D,L,75,220,191,100,1976-06-26,CAN,Ed,Jovanovski,Windsor,ON,,,,,,,,,D,ED JOVANOVSKI,20132014,FLA,,,,,,,,,,,,,,,,,,
8475179,https://assets.nhle.com/mugs/nhl/20132014/FLA/8475179.png,7.0,D,L,73,201,185,91,1990-10-29,RUS,Dmitry,Kulikov,Lipetsk,,Lipeck,,,,Lipeck,,,,D,DMITRY KULIKOV,20132014,FLA,,Dmitrij,Dmitrij,,,,Dmitri,,,,,,DMITRIJ KULIKOV,,,DMITRI KULIKOV,DMITRIJ KULIKOV,
8466309,https://assets.nhle.com/mugs/nhl/20132014/FLA/8466309.png,22.0,D,L,72,195,183,88,1978-03-19,USA,Mike,Mottau,Quincy,MA,,,,,,,,,D,MIKE MOTTAU,20132014,FLA,,,,,,,,,,,,,,,,,,
8475153,https://assets.nhle.com/mugs/nhl/20132014/FLA/8475153.png,4.0,D,L,74,223,188,101,1991-01-03,USA,Dylan,Olsen,Salt Lake City,UT,,,,,,,,,D,DYLAN OLSEN,20132014,FLA,,,,,,,,,,,,,,,,,,
8475755,https://assets.nhle.com/mugs/nhl/20132014/FLA/8475755.png,6.0,D,R,76,220,193,100,1992-03-03,CAN,Alexander,Petrovic,Edmonton,AB,,,,,,,,,D,ALEXANDER PETROVIC,20132014,FLA,,,,,,,,,,Alex,,,,,ALEX PETROVIC,,,
8476411,https://assets.nhle.com/mugs/nhl/20132014/FLA/8476411.png,58.0,D,L,74,194,188,88,1993-05-28,CAN,Jonathan,Racine,Montréal,QC,,,,,,,,,D,JONATHAN RACINE,20132014,FLA,,,,,,,,,,,,,,,,,,
8474606,https://assets.nhle.com/mugs/nhl/20132014/FLA/8474606.png,47.0,D,L,75,194,191,88,1990-04-24,CAN,Colby,Robak,Dauphin,MB,,,,,,,,,D,COLBY ROBAK,20132014,FLA,,,,,,,,,,,,,,,,,,
8468478,https://assets.nhle.com/mugs/nhl/20132014/FLA/8468478.png,43.0,D,R,70,186,178,84,1978-05-02,CAN,Mike,Weaver,Brampton,ON,,,,,,,,,D,MIKE WEAVER,20132014,FLA,,,,,,,,,,,,,,,,,,
8470309,https://assets.nhle.com/mugs/nhl/20132014/FLA/8470309.png,6.0,D,L,76,209,193,95,1983-02-19,USA,Ryan,Whitney,Boston,MA,,,,,,,,,D,RYAN WHITNEY,20132014,FLA,,,,,,,,,,,,,,,,,,
8466339,https://assets.nhle.com/mugs/nhl/20132014/FLA/8466339.png,30.0,G,L,74,200,188,91,1977-07-23,USA,Scott,Clemmensen,Des Moines,IA,,,,,,,,,G,SCOTT CLEMMENSEN,20132014,FLA,,,,,,,,,,,,,,,,,,
8468540,https://assets.nhle.com/mugs/nhl/20132014/FLA/8468540.png,39.0,G,L,73,195,185,88,1980-06-19,CAN,Dan,Ellis,Saskatoon,SK,,,,,,,,,G,DAN ELLIS,20132014,FLA,,,,,,,,,,,,,,,,,,
8466141,https://assets.nhle.com/mugs/nhl/20132014/FLA/8466141.png,1.0,G,L,75,215,191,98,1979-04-04,CAN,Roberto,Luongo,Montréal,QC,,,,,,,,,G,ROBERTO LUONGO,20132014,FLA,,,,,,,,,,,,,,,,,,
8474593,https://assets.nhle.com/mugs/nhl/20132014/FLA/8474593.png,25.0,G,L,78,207,198,94,1990-01-31,SWE,Jacob,Markstrom,Gavle,,,,,,,,Markström,Markström,G,JACOB MARKSTROM,20132014,FLA,Markström,,,,,Markström,,,,,,,,,,,,
8460703,https://assets.nhle.com/mugs/nhl/20132014/FLA/8460703.png,34.0,G,L,71,201,180,91,1974-04-15,USA,Tim,Thomas,Flint,MI,,,,,,,,,G,TIM THOMAS,20132014,FLA,,,,,,,,,,,,,,,,,,
8470638,https://assets.nhle.com/mugs/nhl/20132014/BOS/8470638.png,37.0,C,R,73,196,185,89,1985-07-24,CAN,Patrice,Bergeron,L'Ancienne-Lorette,QC,,,,,,,,,F,PATRICE BERGERON,20132014,BOS,,,,,,,,,,,,,,,,,,
8470169,https://assets.nhle.com/mugs/nhl/20132014/BOS/8470169.png,11.0,C,L,72,188,183,85,1983-12-17,CAN,Gregory,Campbell,London,ON,,,,,Londýn,,,,F,GREGORY CAMPBELL,20132014,BOS,,,,,,,,,,,,,,,,,,
8475150,https://assets.nhle.com/mugs/nhl/20132014/BOS/8475150.png,38.0,R,L,75,204,191,93,1990-11-02,CAN,Jordan,Caron,Sayabec,QC,,,,,,,,,F,JORDAN CARON,20132014,BOS,,,,,,,,,,,,,,,,,,
8475414,https://assets.nhle.com/mugs/nhl/20132014/BOS/8475414.png,61.0,R,R,70,184,178,83,1990-09-13,CAN,Craig,Cunningham,Trail,BC,,,,,,,,,F,CRAIG CUNNINGHAM,20132014,BOS,,,,,,,,,,,,,,,,,,
8470626,https://assets.nhle.com/mugs/nhl/20132014/BOS/8470626.png,21.0,R,L,74,179,188,81,1985-07-17,SWE,Loui,Eriksson,Gothenburg,,Göteborg,Göteborg,Göteborg,Göteborg,Göteborg,Göteborg,,,F,LOUI ERIKSSON,20132014,BOS,,,,,,,,,,,,,,,,,,
8475845,https://assets.nhle.com/mugs/nhl/20132014/BOS/8475845.png,57.0,L,L,76,205,193,93,1990-05-18,USA,Justin,Florek,Marquette,MI,,,,,,,,,F,JUSTIN FLOREK,20132014,BOS,,,,,,,,,,,,,,,,,,
8475671,https://assets.nhle.com/mugs/nhl/20132014/BOS/8475671.png,25.0,R,L,75,206,191,93,1990-05-20,CAN,Matt,Fraser,Red Deer,AB,,,,,,,,,F,MATT FRASER,20132014,BOS,,,,,,,,,,,,,,,,,,
